Date,Price,Open,High,Low
05/29/17,186.48,188.67,189.1,185.17
05/26/17,188.67,188.27,190.46,187.98
05/25/17,188.27,185.31,190.04,185.31
05/24/17,185.31,181.16,188.18,181.13
05/23/17,181.16,180.46,182.8,180.32
05/22/17,180.46,178.57,181.3,178.57
05/19/17,178.57,177.71,180.33,177.13
05/18/17,177.71,175.06,181.01,175.06
05/17/17,175.06,174.92,177.03,174.17
05/16/17,174.92,175.02,176.52,173.46
05/15/17,175.02,174.68,177.31,174
05/12/17,174.68,174.07,176.78,173.3
05/11/17,174.07,171.81,175.99,170.49
05/10/17,171.81,171.59,173.93,169.99
05/09/17,171.59,172.29,174.13,170.78
05/08/17,172.29,171.16,173.9,169.75
05/05/17,171.16,170.11,172.82,170.11
05/04/17,170.11,168.62,171.24,168.47
05/03/17,168.62,168.4,170.33,168.23
05/02/17,168.4,166.94,168.89,166.92
04/28/17,166.94,167.83,168.74,166.67
04/27/17,167.83,168.17,169.48,167.81
04/26/17,168.17,166.98,168.96,166.54
04/25/17,166.98,169.63,169.63,166.52
04/24/17,169.63,169.32,170.56,169.12
04/21/17,169.32,169.16,170.68,169.08
04/20/17,169.16,168.76,171.45,168.43
04/19/17,168.76,168.11,169.39,167.08
04/18/17,168.11,170.21,171.52,167.2
04/13/17,170.21,169.04,172.36,169.04
04/12/17,169.04,167.21,170.77,167.2
04/11/17,167.21,168.47,170.55,167.21
04/10/17,168.47,167.96,171.5,167.79
04/07/17,167.96,167.43,171.21,166.77
04/06/17,167.43,165.5,169.36,165.22
04/05/17,165.5,165.27,169.07,164.98
04/04/17,165.27,165.43,168.44,164.09
04/03/17,165.43,164.95,167.31,163.96
03/31/17,164.95,164.77,166.14,164.11
03/30/17,164.77,164.02,166.47,164.02
03/29/17,164.02,164.27,165.26,162.02
03/28/17,164.27,163.6,165.49,163.36
03/27/17,163.6,161.67,165.17,161.67
03/24/17,161.67,161.13,163.23,160.72
03/23/17,161.13,160.52,162.52,160.44
03/22/17,160.52,159.62,162.24,159.62
03/21/17,159.62,159.27,161.29,159.13
03/20/17,159.27,157.14,160.13,156.49
03/17/17,157.14,154.7,158.57,154.7
03/16/17,154.7,154.78,155.85,154.18
03/15/17,154.78,157.06,157.33,153.91
03/14/17,157.06,154.73,159.69,154.22
03/13/17,154.73,151.2,156.98,151.2
03/10/17,151.2,147.57,154.35,147.57
03/09/17,147.57,147.12,150.18,146.2
03/08/17,147.12,147.38,149.14,146.46
03/07/17,147.38,148.26,148.76,147.38
03/06/17,148.26,148.52,149.26,147.89
03/03/17,148.52,148.73,149.17,147.65
03/02/17,148.73,149.01,150.75,148.06
03/01/17,149.01,151.97,152.56,147.23
02/28/17,151.97,153.66,154.05,151.97
02/27/17,153.66,154.35,155.24,152.89
02/24/17,154.35,153.82,155.39,153.78
02/23/17,153.82,152.75,155.59,152.74
02/22/17,152.75,151.97,154.22,151.66
02/21/17,151.97,151.81,152.82,151.63
02/20/17,151.81,152.34,153.17,151.46
02/17/17,152.34,153.25,154.96,151.86
02/16/17,153.25,153.17,154.73,152.7
02/15/17,153.17,153.35,154.37,151.99
02/14/17,153.35,153.99,154.61,153.05
02/13/17,153.99,154.49,154.5,153.07
02/10/17,154.49,154.55,156.05,154.23
02/09/17,154.55,154.38,155.98,153.6
02/08/17,154.38,153.54,155.4,152.81
02/07/17,153.54,153.02,155.64,152.54
02/06/17,153.02,151.55,154.34,151.55
02/03/17,151.55,150.13,153.48,150.12
02/02/17,150.13,149.01,151.94,149
02/01/17,149.01,148.11,150.42,147.97
01/31/17,148.11,146.77,149.44,146.77
01/30/17,146.77,148.25,148.79,146.74
01/27/17,148.25,149.35,150.06,147.93
01/26/17,149.35,150.28,150.7,149.35
01/25/17,150.28,151.09,151.68,149.78
01/24/17,151.09,152.38,153.42,150.88
01/23/17,152.38,152.42,153.19,151.9
01/20/17,152.42,152.44,153.7,152.02
01/19/17,152.44,152.03,153.55,152.03
01/18/17,152.03,152.81,153.98,152.03
01/17/17,152.81,152.71,154.23,151.8
01/16/17,152.71,151.82,154.66,151.68
01/13/17,151.82,152.86,153.54,151.28
01/12/17,152.86,154.95,154.95,151.91
01/11/17,154.95,156.72,157.77,152.99
01/10/17,156.72,158.93,159.31,155.89
01/09/17,158.93,160.73,161.61,157.91
01/06/17,160.73,163.65,164.29,160.03
01/05/17,163.65,164.83,165.07,162.74
01/04/17,164.83,165.49,165.9,164.27
01/03/17,165.49,166.2,167.27,165.16
12/30/16,166.2,163.41,167.38,163.21
12/29/16,163.41,163.69,164.66,163.08
12/28/16,163.69,164.3,166.34,163.27
12/23/16,164.3,163.96,165.55,162.94
12/22/16,163.96,162.93,164.99,162.77
12/21/16,162.93,163.2,165,162.65
12/20/16,163.2,163.14,164.27,162.43
12/19/16,163.14,162.83,164.68,162.45
12/16/16,162.83,163.13,164.3,162.79
12/15/16,163.13,163.83,164.28,163.04
12/14/16,163.83,164.13,166,162.81
12/13/16,164.13,164.63,165.25,163.34
12/09/16,164.63,166.28,168.28,163.91
12/08/16,166.28,167.6,168.47,165.25
12/07/16,167.6,168.08,169.37,167.16
12/06/16,168.08,169.57,171.21,167.39
12/05/16,169.57,170.2,171.14,169.17
12/02/16,170.2,170.4,171.95,169.75
12/01/16,170.4,170.77,171.99,170.12
11/30/16,170.77,171.06,172.67,170.6
11/29/16,171.06,172.13,172.82,171.05
11/28/16,172.13,172.83,173.45,171.4
11/25/16,172.83,174.71,174.97,172.41
11/24/16,174.71,173.59,176.16,173.12
11/23/16,173.59,173.8,175.34,172.94
11/22/16,173.8,174.12,175.1,173.8
11/21/16,174.12,174.77,176.28,173.86
11/18/16,174.77,176.43,177.82,174.77
11/17/16,176.43,176.38,180.34,175.33
11/16/16,176.38,175.39,178.91,175.37
11/15/16,175.39,175.5,177.34,174.23
11/14/16,175.5,175.44,177,174.68
11/11/16,175.44,174.99,177.47,174.17
11/10/16,174.99,173.61,177.17,173.16
11/09/16,173.61,175.58,175.82,171.91
11/08/16,175.58,175.81,176.77,174.62
11/07/16,175.81,177,178.07,175.24
11/04/16,177,176.56,179.05,175.6
11/03/16,176.56,174.44,178.1,174.44
11/02/16,174.44,172.34,176.25,171.53
11/01/16,172.34,170.78,176.21,170.57
10/31/16,170.78,170.89,171.81,169.66
10/28/16,170.89,170.68,172.04,170.66
10/27/16,170.68,170.55,171.67,170.19
10/26/16,170.55,170.41,171.77,170.15
10/25/16,170.41,170.53,171.73,170.07
10/24/16,170.53,169.36,172,169.36
10/21/16,169.36,169.94,171.36,169.12
10/19/16,169.94,170.43,170.89,169.55
10/18/16,170.43,169.57,171.99,169.57
10/17/16,169.57,171.7,172.11,168.95
10/14/16,171.7,171.13,173.55,170.68
10/13/16,171.13,170.94,172.56,170.07
10/12/16,170.94,171.57,172.54,170.19
10/11/16,171.57,172.65,175.19,170.96
10/10/16,172.65,172.29,174.67,172.23
10/07/16,172.29,172.21,173.82,171.88
10/06/16,172.21,173.17,173.5,171.48
10/05/16,173.17,173.27,176.02,172.74
10/04/16,173.27,174.37,176.85,172.57
10/03/16,174.37,171.63,176.29,171.03
09/30/16,171.63,169.25,173.06,169.1
09/29/16,169.25,166.67,171.62,166.67
09/28/16,166.67,166.62,169.55,165.26
09/27/16,166.62,165.84,167.83,165.36
09/26/16,165.84,165.98,167.21,165.12
09/23/16,165.98,164.64,166.77,164.2
09/22/16,164.64,163.51,166.23,162.45
09/21/16,163.51,162.9,164.17,162.72
09/20/16,162.9,162.74,164.11,162.67
09/19/16,162.74,161.05,163.31,161.05
09/16/16,161.05,161.2,162.85,160.77
09/15/16,161.2,160.91,162.42,160.76
09/14/16,160.91,161.27,162.19,160.59
09/13/16,161.27,161.14,162.72,160.04
09/12/16,161.14,161.14,161.14,161.14
09/09/16,161.14,159.6,163.36,159.6
09/08/16,159.6,159.1,161.68,159.07
09/07/16,159.1,158.56,160.48,158.41
09/06/16,158.56,158.04,159.98,158.04
09/05/16,158.04,160.9,161.06,156
09/02/16,160.9,161.33,162.21,160.29
09/01/16,161.33,163.07,165.28,161.24
08/31/16,163.07,159.1,165.32,158.93
08/30/16,159.1,159.95,163.13,158.23
08/29/16,159.95,164.47,164.47,159.29
08/26/16,164.47,171.85,171.85,164.19
08/25/16,171.85,181.7,181.7,168.96
08/24/16,181.7,181.35,184.2,180.55
08/23/16,181.35,180.45,183.08,179.4
08/22/16,180.45,183.39,183.64,179.86
08/19/16,183.39,184.21,184.78,181.06
08/18/16,184.21,184.47,185.56,183.51
08/17/16,184.47,183.69,185.97,183.69
08/16/16,183.69,180.99,185.94,180.99
08/15/16,180.99,180.5,182.43,180.11
08/12/16,180.5,180.1,181.48,179.83
08/11/16,180.1,180.09,181.14,179.68
08/10/16,180.09,180.01,181.15,179.72
08/09/16,180.01,179.99,181.73,179.53
08/08/16,179.99,180.23,180.69,179.46
08/05/16,180.23,179.81,181.83,179.61
08/04/16,179.81,182.11,182.6,178.36
08/03/16,182.11,181.62,184.1,180.59
08/02/16,181.62,179.66,185.76,179.66
08/01/16,179.66,179.4,180.93,177.54
07/29/16,179.4,179.1,180.34,178.53
07/28/16,179.1,177.61,179.98,176.75
07/27/16,177.61,176.26,178.62,175.39
07/26/16,176.26,173.55,177.83,173.55
07/25/16,173.55,172.87,175.19,172.72
07/22/16,172.87,173.37,174.21,172.82
07/21/16,173.37,173.54,174.73,172.91
07/20/16,173.54,172.4,174.91,172.23
07/19/16,172.4,171.84,174.17,171.83
07/18/16,171.84,173.31,173.31,170.79
07/15/16,173.31,173.83,174.32,172.68
07/14/16,173.83,174.81,175.1,173.07
07/13/16,174.81,174.76,175.59,173.88
07/12/16,174.76,176.69,176.97,174.34
07/11/16,176.69,177.75,177.75,175.91
07/08/16,177.75,177.7,178.93,177.09
07/06/16,177.7,176.95,178.77,176.19
07/05/16,176.95,176.85,178.24,174.93
07/04/16,176.85,177.11,177.8,175.9
07/01/16,177.11,177.5,178.38,176.81
06/30/16,177.5,176.18,179.09,176.18
06/29/16,176.18,176.47,178.66,175.46
06/28/16,176.47,177.16,178.51,175.74
06/27/16,177.16,178.99,178.99,176.15
06/24/16,178.99,182.29,182.63,178.12
06/23/16,182.29,183.66,183.98,181.08
06/22/16,183.66,185.17,185.26,183.24
06/21/16,185.17,186.1,186.34,184.56
06/20/16,186.1,186.4,187.25,185.03
06/17/16,186.4,186.77,187.42,185.34
06/16/16,186.77,185.84,188.61,185
06/15/16,185.84,184.76,186.17,184.64
06/14/16,184.76,185.4,186.17,183.23
06/13/16,185.4,186.39,187.03,184.91
06/10/16,186.39,185.4,187.26,185.12
06/09/16,185.4,184.57,186.54,184.09
06/08/16,184.57,183.84,185.72,183.02
06/07/16,183.84,182.74,184.98,182.74
06/06/16,182.74,182.63,183.68,182.18
06/03/16,182.63,182.46,184.36,178.71
06/02/16,182.46,182.67,184.64,181.57
05/31/16,182.67,183.68,184.14,180.69
05/30/16,183.68,184.96,185.54,183.63
05/27/16,184.96,185.03,186.14,184.19
05/26/16,185.03,185.49,185.96,183.48
05/25/16,185.49,186.71,187.03,184.36
05/24/16,186.71,186.57,187.74,185.96
05/23/16,186.57,186.83,187.47,186.31
05/20/16,186.83,186.54,187.75,186.26
05/19/16,186.54,186.3,187.7,186.26
05/18/16,186.3,185.51,187.15,185.25
05/17/16,185.51,186.91,187.56,185.05
05/16/16,186.91,187.41,187.95,184.54
05/13/16,187.41,187.15,188.5,187.13
05/12/16,187.15,186.44,188.28,185.76
05/11/16,186.44,185.31,187.32,185.13
05/10/16,185.31,184.88,187.03,184.8
05/09/16,184.88,185.09,185.91,184.27
05/06/16,185.09,185.05,186.78,184.33
05/05/16,185.05,185.15,185.86,182.39
05/04/16,185.15,187.27,187.28,184.27
05/03/16,187.27,187.81,188.59,186.46
04/29/16,187.81,187.31,188.61,187.06
04/28/16,187.31,185.96,188.57,185.16
04/27/16,185.96,186.06,186.98,183.99
04/26/16,186.06,185.88,186.81,185.88
04/25/16,185.88,186.93,187.15,185.79
04/22/16,186.93,186.01,187.59,185.85
04/21/16,186.01,184.73,187.02,184.73
04/20/16,184.73,183.91,187.07,183.74
04/19/16,183.91,183.74,184.62,183
04/18/16,183.74,183.84,184.68,183.2
04/15/16,183.84,183.25,185.3,182.6
04/14/16,183.25,182.7,183.58,182.53
04/13/16,182.7,182.52,184.15,182.48
04/12/16,182.52,183.86,185.22,182.2
04/11/16,183.86,184.68,185.4,183.86
04/08/16,184.68,186.14,186.62,184.44
04/07/16,186.14,185.24,186.85,184.88
04/06/16,185.24,184.73,186.16,184.62
04/05/16,184.73,185.31,186.36,184.73
04/04/16,185.31,185.45,186.81,184.88
04/01/16,185.45,186.57,186.83,185.18
03/31/16,186.57,185.47,187.27,183.91
03/30/16,185.47,186.07,186.61,185.35
03/29/16,186.07,187.2,187.51,185.34
03/24/16,187.2,186.66,188.22,186.4
03/23/16,186.66,185.6,188.39,185.45
03/22/16,185.6,184.05,187.84,183.68
03/21/16,184.05,185.72,185.72,182.8
03/18/16,185.72,185.57,187.26,184.8
03/17/16,185.57,185.19,186.21,184.38
03/16/16,185.19,184.25,185.72,184.05
03/15/16,184.25,184.67,185.21,184.17
03/14/16,184.67,183.96,185.48,183.96
03/11/16,183.96,183.95,185.15,180.62
03/10/16,183.95,184.49,185.33,183.83
03/09/16,184.49,184.06,185.66,183.94
03/08/16,184.06,187.16,187.35,183.68
03/07/16,187.16,187.1,188.14,184.75
03/04/16,187.1,184.06,187.58,182.21
03/03/16,184.06,182.11,186.87,181.1
03/02/16,182.11,179.27,183.75,179.06
03/01/16,179.27,179.73,181.37,179.2
02/29/16,179.73,179.06,180.91,178.46
02/26/16,179.06,178.68,180.44,177.73
02/25/16,178.68,178.8,180.12,177.16
02/24/16,178.8,179.06,180.08,177.23
02/23/16,179.06,178.37,179.98,178.22
02/22/16,178.37,179.65,179.7,176.22
02/19/16,179.65,178.48,180.26,176.87
02/18/16,178.48,178.63,180.06,178.36
02/17/16,178.63,178.78,179.23,177.78
02/16/16,178.78,178.86,179.74,178.4
02/15/16,178.86,178.98,180.16,178.74
02/12/16,178.98,179.42,180.62,178.88
02/11/16,179.42,179.91,180.56,178.74
02/10/16,179.91,180.55,180.97,179.6
02/09/16,180.55,180.24,181.81,179.84
02/08/16,180.24,179.54,181.42,179.32
02/05/16,179.54,178.59,180.5,178.58
02/04/16,178.59,179.15,180.98,176.3
02/03/16,179.15,176.15,180.67,175.28
02/02/16,176.15,174.77,178.7,174.71
02/01/16,174.77,173.45,176.92,172.75
01/29/16,173.45,172.8,174.37,172.8
01/28/16,172.8,172.43,175.4,172.36
01/27/16,172.43,172.32,174.68,172.08
01/26/16,172.32,172.79,173.64,171.78
01/25/16,172.79,172.46,173.75,172.08
01/22/16,172.46,172.15,173.68,171.58
01/21/16,172.15,174.26,175.22,172.05
01/20/16,174.26,177,177,172.91
01/19/16,177,178.22,179.08,175.88
01/18/16,178.22,179.35,180.92,178.1
01/15/16,179.35,178.51,180.39,178.23
01/14/16,178.51,180.67,180.67,177.03
01/13/16,180.67,180.97,182.11,179.34
01/12/16,180.97,182.83,182.83,180.76
01/11/16,182.83,184.34,186.5,179.68
01/08/16,184.34,186.93,186.97,183.34
01/07/16,186.93,186.58,188.23,185.45
01/06/16,186.58,185.99,187.92,185.68
01/05/16,185.99,185.55,187.19,184.59
01/04/16,185.55,186.25,187.2,184.78
12/31/15,186.25,182.32,186.25,182.32
12/30/15,182.32,182.11,185.96,181.94
12/29/15,182.11,180.94,183.53,180.69
12/28/15,180.94,180.35,182.49,180.35
12/24/15,180.35,180.93,182.11,180.01
12/23/15,180.93,182.52,182.71,178.32
12/22/15,182.52,184.05,184.08,180.44
12/21/15,184.05,183.26,186.1,182.24
12/18/15,183.26,183.02,184.3,181.99
12/17/15,183.02,185.64,185.64,182.28
12/16/15,185.64,183.41,185.89,182.29
12/15/15,183.41,183.65,184.88,183.18
12/14/15,183.65,184.05,184.75,182.3
12/11/15,184.05,184.14,185.25,183.68
12/10/15,184.14,184.45,185.77,183.32
12/09/15,184.45,184.46,186.04,182.81
12/08/15,184.46,183.76,185.72,183.7
12/07/15,183.76,183.33,184.54,182.54
12/04/15,183.33,183.87,184.39,182.55
12/03/15,183.87,184.56,184.66,182.95
12/02/15,184.56,183.81,185.77,183.63
12/01/15,183.81,183.62,185.14,183.36
11/30/15,183.62,184.24,185.96,183.35
11/27/15,184.24,186.94,187.36,181.73
11/25/15,186.94,187.24,188.13,185.48
11/24/15,187.24,188.45,189.16,186.53
11/23/15,188.45,188.07,190.3,187.47
11/20/15,188.07,187.4,189.27,186.23
11/19/15,187.4,185.47,188.41,185.47
11/18/15,185.47,184.83,187.57,184.81
11/17/15,184.83,184.34,186.06,184.23
11/16/15,184.34,183.54,185.26,182.6
11/13/15,183.54,184.92,185.94,183.54
11/12/15,184.92,184.29,186.36,183.39
11/11/15,184.29,183.28,185.15,182.71
11/10/15,183.28,182.7,184.98,182.49
11/09/15,182.7,182.55,183.83,182.37
11/06/15,182.55,180.59,184.25,180.59
11/05/15,180.59,177.71,182.28,177.12
11/04/15,177.71,177.99,178.57,176.75
11/03/15,177.99,178.36,179.36,175.66
11/02/15,178.36,179.43,180.12,178.36
10/30/15,179.43,182.23,182.23,178.67
10/29/15,182.23,179.58,184.47,178.75
10/28/15,179.58,179.79,181.54,179
10/27/15,179.79,180.69,181.58,179.79
10/26/15,180.69,181.87,182.75,180.69
10/23/15,181.87,182.02,183.18,181.55
10/22/15,182.02,181.54,182.47,180.6
10/21/15,181.54,180.04,182.74,179.99
10/19/15,180.04,178.03,181.33,177.93
10/16/15,178.03,177.21,179.74,176.64
10/15/15,177.21,176.46,179.35,174.87
10/14/15,176.46,182.94,182.94,175.18
10/13/15,182.94,184.72,184.78,178.83
10/12/15,184.72,186,186.19,184.07
10/09/15,186,187.05,188.06,185.16
10/08/15,187.05,187.18,188.21,186.47
10/07/15,187.18,187.08,189.03,186.59
10/06/15,187.08,187.54,188.5,187.08
10/05/15,187.54,187.16,189.26,186.74
10/02/15,187.16,190.52,191.05,186.74
10/01/15,190.52,192.72,193.21,189.15
09/30/15,192.72,193.13,194.74,192.63
09/29/15,193.13,196.05,196.31,192.86
09/28/15,196.05,196.67,197.23,195.62
09/25/15,196.67,196.55,198.17,195.62
09/24/15,196.55,194.81,197.92,194.53
09/23/15,194.81,194.22,195.95,193.95
09/22/15,194.22,193.37,195.72,192.98
09/21/15,193.37,194.03,195.67,192.57
09/18/15,194.03,195.29,197.23,193.27
09/17/15,195.29,196.86,197.62,194.2
09/16/15,196.86,196.64,199.29,195.61
09/15/15,196.64,194.06,198.42,193.54
09/14/15,194.06,192.23,195.45,191.82
09/11/15,192.23,192.45,193.59,191.62
09/10/15,192.45,190.29,193.8,189.45
09/09/15,190.29,189.32,192.19,189.26
09/08/15,189.32,188.23,190.87,187.74
09/07/15,188.23,186.83,189.49,186.33
09/04/15,186.83,186.61,189.42,182.3
09/03/15,186.61,184.45,188.47,184.45
09/02/15,184.45,185,186.52,183.2
09/01/15,185,183.59,186.64,183.59
08/31/15,183.59,179.73,186.63,179.63
08/28/15,179.73,174.92,182.39,174.92
08/27/15,174.92,178.23,178.23,173.72
08/26/15,178.23,183.15,183.15,175.82
08/25/15,183.15,187.94,188.14,181
08/24/15,187.94,191.57,191.71,186.82
08/21/15,191.57,192.97,194.76,190.51
08/20/15,192.97,193.81,195.98,192.2
08/19/15,193.81,195.18,195.7,193.81
08/18/15,195.18,196.31,196.38,194.16
08/17/15,196.31,196.62,197.28,195.64
08/14/15,196.62,198.08,198.42,196.22
08/13/15,198.08,200.37,200.67,197.48
08/12/15,200.37,201.7,202.19,196.98
08/11/15,201.7,200.45,203.26,199.52
08/10/15,200.45,197.03,201.29,197.03
08/07/15,197.03,188.92,198.77,188.92
08/06/15,188.92,187.79,192.94,187.6
08/05/15,187.79,188.48,189.42,186.5
08/04/15,188.48,189.24,190.37,188.11
08/03/15,189.24,192,192.86,188.78
07/31/15,192,195.54,197.44,187.82
07/30/15,195.54,197.39,198.6,194.68
07/29/15,197.39,200.04,200.7,196.78
07/28/15,200.04,200.32,201.73,198.57
07/27/15,200.32,199.91,201.61,195.2
07/24/15,199.91,201.62,203.33,199.38
07/23/15,201.62,204.71,205.32,200.06
07/22/15,204.71,205.16,208.01,204.45
07/21/15,205.16,205.27,207.9,204.63
07/20/15,205.27,204.38,206.08,203.98
07/17/15,204.38,205.08,205.78,204.38
07/16/15,205.08,207.97,208.24,204.72
07/15/15,207.97,207.41,209.5,204.24
07/14/15,207.41,208.8,210.44,206.55
07/13/15,208.8,208.42,212.82,208.42
07/10/15,208.42,208.1,210,207.68
07/09/15,208.1,209.57,209.95,207.25
07/08/15,209.57,211.97,213.25,208.78
07/07/15,211.97,211.76,214.11,210.98
07/06/15,211.76,211.63,212.8,208.4
07/03/15,211.63,211.82,213.14,211.44
07/02/15,211.82,213.58,214.81,211.53
07/01/15,213.58,216.95,217.47,213.03
06/30/15,216.95,215.28,217.31,214.93
06/29/15,215.28,214.52,216.45,214.49
06/26/15,214.52,214.8,215.77,213.74
06/25/15,214.8,214.84,216.02,214.49
06/24/15,214.84,214.64,216.75,214.18
06/23/15,214.64,215.8,216.35,214.36
06/22/15,215.8,215.17,217.24,214.31
06/19/15,215.17,215.78,216.64,215.17
06/18/15,215.78,216.02,217.15,215.69
06/17/15,216.02,216.64,217.73,215.75
06/16/15,216.64,217.31,217.75,216.34
06/15/15,217.31,217.39,218.66,217.27
06/12/15,217.39,217.18,218.51,217.16
06/11/15,217.18,217.7,218.22,216.92
06/10/15,217.7,217.97,219.31,217.68
06/09/15,217.97,217.9,219.43,217.56
06/08/15,217.9,219.18,219.85,217.17
06/05/15,219.18,219.77,220.9,218.12
06/04/15,219.77,219.19,220.67,217.95
06/03/15,219.19,218.09,220.72,217.92
06/02/15,218.09,214.39,221,214.39
05/29/15,214.39,213.99,218.89,213.99
05/28/15,213.99,215.27,216.82,213.37
05/27/15,215.27,217.43,218.28,213.99
05/26/15,217.43,218.01,219.02,213.68
05/25/15,218.01,218.01,218.01,218.01
05/22/15,218.12,219.72,219.77,218.01
05/21/15,219.72,221.56,221.9,219.72
05/20/15,221.56,221.06,224.15,220.4
05/19/15,221.06,221.19,223.13,221.06
05/18/15,221.19,220.97,224.05,220.97
05/15/15,220.97,220.16,222.38,219.22
05/14/15,220.16,219.13,221.9,219.13
05/13/15,219.13,222.05,223.23,217.05
05/12/15,222.05,224.07,224.65,220.45
05/11/15,224.07,225.52,227.64,223.57
05/08/15,225.52,224.6,227.49,224.15
05/07/15,224.6,228.27,229.98,223.5
05/06/15,228.27,230.87,232.05,227.62
05/05/15,230.87,230.62,231.95,230.29
05/04/15,230.62,229.81,232.57,229.81
04/30/15,229.81,228.82,231.21,228.75
04/29/15,228.82,228.57,230.84,228.22
04/28/15,228.57,228.9,229.68,226.97
04/27/15,228.9,229.67,230.76,228.04
04/24/15,229.67,229.4,231.28,228.23
04/23/15,229.4,228.12,230.77,227.79
04/22/15,228.12,230.57,230.57,226.71
04/21/15,230.57,230.3,232.17,226.95
04/20/15,230.3,230.18,232.1,229.89
04/17/15,230.18,228.84,231.3,228.83
04/16/15,228.84,227.98,229.9,227.56
04/15/15,227.98,228.88,230.04,227.5
04/14/15,228.88,227.69,229.98,227.69
04/13/15,227.69,226.15,228.74,225.81
04/10/15,226.15,225.76,227.82,225.26
04/09/15,225.76,226.79,228.42,225.5
04/08/15,226.79,226.69,228.54,226.19
04/07/15,226.69,229.47,229.87,225.49
04/02/15,229.47,231.52,232.46,228.22
04/01/15,231.52,231.23,233.53,230.47
03/31/15,231.23,231.87,233.76,228.4
03/30/15,231.87,230.58,233.43,230.58
03/27/15,230.58,228.96,232.11,228.94
03/26/15,228.96,228.18,231.82,228.12
03/25/15,228.18,226.93,229.48,226.93
03/24/15,226.93,226.75,228.47,226.36
03/23/15,226.75,228.21,228.21,224.77
03/20/15,228.21,229.71,230.59,227.2
03/19/15,229.71,228.26,230.99,228.06
03/18/15,228.26,226.86,230.08,226.84
03/17/15,226.86,225.85,228.54,223.74
03/16/15,225.85,226.05,227.61,225.53
03/13/15,226.05,226,227.88,225.47
03/12/15,226,226.56,227.12,225.55
03/11/15,226.56,225.77,227.86,225.23
03/10/15,225.77,224.23,227.53,224.23
03/09/15,224.23,225.99,226.21,223.79
03/06/15,225.99,225.19,227.35,225.04
03/05/15,225.19,226.61,228.03,224.97
03/04/15,226.61,226.98,228.46,226.48
03/03/15,226.98,229.35,229.35,226.31
03/02/15,229.35,230.79,231.48,227.65
02/27/15,230.79,231.91,234.57,229.99
02/26/15,231.88,235.43,236.54,231.17
02/25/15,235.43,234.27,237,231.89
02/24/15,234.27,232.8,235.98,232.8
02/23/15,232.8,233.74,235.01,232.8
02/20/15,233.74,233.07,236.15,233.07
02/19/15,233.07,231,235.51,231
02/18/15,231,229.6,232.94,229.6
02/17/15,229.6,228.97,231.15,228.93
02/16/15,228.97,227.9,230.27,227.12
02/13/15,227.9,227.8,229.62,227.11
02/12/15,227.8,226.68,231.14,225.87
02/11/15,226.68,225.4,228.71,223.66
02/10/15,225.4,225.38,227.28,224.27
02/09/15,225.38,224.91,227.57,224.68
02/06/15,224.91,225.04,226.15,224.34
02/05/15,225.04,224.68,226.58,224.66
02/04/15,224.68,223.67,226.97,223.67
02/03/15,223.67,222.66,225.67,222.66
02/02/15,222.66,222.27,224.36,222.04
01/30/15,222.27,221.5,223.77,221.47
01/29/15,221.5,222.39,224.07,221.31
01/28/15,222.39,222.54,227.17,222.39
01/27/15,222.54,223.02,224.1,221.99
01/26/15,223.02,224.27,225.26,221.72
01/23/15,224.27,220.73,226.25,220.39
01/22/15,220.73,218.85,222.57,218.85
01/21/15,218.85,218.99,221.87,217.77
01/20/15,218.99,221.78,221.91,218.86
01/19/15,221.78,222.31,223.2,220.73
01/16/15,222.31,219.85,224.04,219.53
01/15/15,219.85,220.74,221.44,219.4
01/14/15,220.74,218.2,222.41,217.04
01/13/15,218.2,214.01,220.55,213.89
01/12/15,214.01,214.05,215.59,213.48
01/09/15,214.05,214.05,215.68,212.07
01/08/15,214.05,214.17,215.38,213.38
01/07/15,214.17,214.67,215.15,213.66
01/06/15,214.67,215.13,216.23,214.17
01/05/15,215.13,216.37,218.25,214.22
01/04/15,216.37,216.37,216.37,216.37
01/02/15,216.37,216.42,218.81,215.2
12/31/14,216.42,218.7,220.6,214.39
12/30/14,218.7,216.05,220.48,216.05
12/29/14,216.05,212.36,217.87,212.35
12/28/14,212.36,212.36,212.36,212.36
12/24/14,212.36,209.65,214.48,208.82
12/23/14,209.65,206.23,211.04,206.23
12/22/14,206.23,204.49,208.59,203.35
12/19/14,204.49,206.64,208.79,203.8
12/18/14,206.64,212.82,214.1,205.53
12/17/14,212.82,215.78,216.74,209.16
12/16/14,215.78,215.79,217.44,215.12
12/15/14,215.79,216.6,217.56,213.01
12/14/14,216.6,216.6,216.6,216.6
12/11/14,216.6,219.66,219.85,215.14
12/10/14,219.66,220.85,221.68,217.28
12/09/14,220.85,221.87,223.22,220.72
12/08/14,221.87,220.54,224.73,219.38
12/05/14,220.54,219.72,222.62,219.16
12/04/14,219.72,218.25,221.19,217.73
12/03/14,218.25,216.75,220.47,216.6
12/02/14,216.75,216.21,217.9,215.33
12/01/14,216.21,214.99,217.82,214.77
11/28/14,214.99,215.41,216.69,213.54
11/27/14,215.41,212.64,217.16,212.17
11/26/14,212.64,209.66,214.04,209.18
11/25/14,209.66,209.99,210.67,208.37
11/24/14,209.99,211.39,211.39,207.7
11/21/14,211.39,211.32,212.85,211.2
11/20/14,211.32,211.92,212.63,211.05
11/19/14,211.92,212.37,212.92,211.07
11/18/14,212.37,213.09,213.92,211.79
