"","Close","Volume","SD.Short","SD.Mid","SD.Long","ATR.Short","ATR.Mid","ATR.Long","RSI.Short","RSI.Mid","RSI.Long","MACD.Short","MACD.Long","VWMA.Short","VWMA.Mid","VWMA.Long","DX.Short","DX.Long","CTI.Short","CTI.Long","SNR.Short","SNR.Mid","SNR.Long","Hurst.Mid","Hurst.Long","SAR"
"2003-11-04",4.42,375628.064853517,0.0228035085019829,0.150960417391605,0.321590947209633,0.0356693935439769,0.0463090276428063,0.0653761116675823,46.8411033197216,43.3091883660439,51.2326903446206,-1.30241076212269,9.52752549626832,4.34320646489186,4.40200653833933,4.23455427528867,1.65186874168803,6.28009738532405,-0.796587875130759,0.746747146542948,1.96246678300533,11.0129714649542,7.80101457537266,0.442108890672274,0.335281665069273,4.60235244881032
"2003-11-05",4.46,247655.036256104,0.0421900462194581,0.12322066926183,0.318449665492248,0.047112929029318,0.0484627524025512,0.0655206081779703,73.1687862175795,50.7532498877934,52.8608573112852,-0.824009567572892,9.3781052830437,4.35915990949436,4.39059114039781,4.23769350970661,4.31679612556534,7.56303082354431,-0.768520181543937,0.727221230020567,1.48579172304146,9.07913765081237,8.85217668347301,0.460049587435306,0.337650876292409,4.5830113018817
"2003-11-06",4.46,242265.872645935,0.0531977443130816,0.0985538286565121,0.314269282259074,0.044741952686212,0.0476934112750466,0.0647230891724088,81.1646267122476,54.5080471759213,53.7712577435626,-0.289196806682968,9.30308430384825,4.38417473387155,4.38113547230543,4.24331930661439,7.57300250654261,8.29196863434844,-0.630015457632594,0.713290726884295,3.35255819190532,6.70952216344034,10.3517926688459,0.498812122786441,0.340840302188895,4.5648306237688
"2003-11-07",4.46,486380.418879557,0.0506951674225464,0.0734360752141421,0.310376610834314,0.0298279684574747,0.0433576466136787,0.062700492635771,81.1646267122476,54.5080471759213,53.7712577435626,0.0431712902968506,9.22150255233296,4.41638721052904,4.37964754946659,4.24888123006213,7.57300250654261,8.29196863434844,-0.471080299457733,0.698808661488058,4.3583256494769,6.22727525794307,10.2072563244085,0.48346028748058,0.343848597175617,4.54774078634267
"2003-11-10",4.44,408500.842467316,0.0479583152331273,0.0626593207447262,0.310743949829037,0.0198853123049831,0.0394160423760715,0.0607411022409031,81.1646267122476,54.5080471759213,53.7712577435626,0.242948001367571,9.13421751746244,4.43090183549299,4.37819905963844,4.2504369967951,7.5730025065426,8.29196863434842,-0.288485345234369,0.724194454403999,4.52595355907216,3.55185329527122,0.65853266609087,0.427116859997063,0.343563106375467,4.53167633916211
"2003-11-11",4.46,118012.599388597,0.0178885438199983,0.0622016689410149,0.30759060708484,0.0199235415366553,0.0376509476146105,0.0594679427958749,54.0059255134942,51.8758281589052,53.2061291295616,0.247021288632387,9.00567985787983,4.45183768107298,4.37734250789154,4.25235067603207,5.49500035158635,7.8458352291311,-0.267122875790691,0.705632895682669,4.51726917297404,0.531195129660922,9.41683827742644,0.429524664192246,0.346024904088552,4.51657575881239
"2003-11-12",4.51,282914.283410373,0.00894427190999897,0.0626593207447262,0.302178300925853,0.0199490276911034,0.0360463160132822,0.0582345695835038,69.376457250242,54.3032189142959,53.7083423253179,0.351353791516718,8.91320883290292,4.45846544967147,4.37229274323014,4.25861140891227,7.37373800803319,8.23000048439942,-0.235140123244559,0.688560172867223,2.00511025496439,0.554841720652675,11.5051936468642,0.427116859997063,0.350309692932905,4.50238121328364
"2003-11-13",4.51,410114.230325662,0.0260768096208104,0.0654690039346138,0.28933828136807,0.0299660184607355,0.0373148327393474,0.0579772392840193,86.408829429796,59.8697088607892,54.9559131998529,0.6765978859119,8.90729975742073,4.47063674396916,4.37280203652571,4.34801989230212,11.9676528913567,9.19165208697883,-0.116517195398796,0.675474580950017,1.66855667080079,1.87592961997084,16.2132590583543,0.412709226606621,0.308795042709398,4.28
"2003-11-14",4.64,801999.418668485,0.0320936130717622,0.0676686605382995,0.28396450886318,0.0199773456404904,0.0339225752175886,0.0561654505563937,86.408829429796,59.8697088607892,54.9559131998529,0.85227969077295,8.88793572345723,4.48881238603551,4.37578700664724,4.352857615314,11.9676528913567,9.19165208697884,0.0667807189476728,0.66192158930261,2.50283500620118,1.47394470140567,12.2851324642575,0.401854864901321,0.308633131472332,4.28
"2003-11-17",4.55,298734.447688043,0.0779102047231296,0.0818826105150654,0.280524890214216,0.0566515637603269,0.0426568865614442,0.0584727802265064,96.8048482793459,70.9878920037763,58.0854309330057,1.63626590437416,9.09113780183302,4.51859352290309,4.37986829073928,4.35759135679674,22.9251958534288,11.6763027620863,0.239808560240628,0.654490441361377,3.17731741283466,4.21971724871957,13.6815796495572,0.486387411901002,0.311574577061861,4.2892
"2003-11-18",4.55,1824282.30041294,0.0673052746818553,0.0841200955550484,0.27507435107169,0.0677677091735512,0.0469608059649492,0.059458005844428,53.9504345209741,58.6199180401491,55.3378568733152,1.57195233081566,9.09551703090923,4.53699277224841,4.39060407980108,4.38501860320804,12.7256226339186,9.5673410108268,0.470312291143559,0.641555723835877,1.62319194999336,0.851774137561766,11.9412010193836,0.4775325439106,0.316310369844631,4.310248
"2003-11-19",4.55,2541209.12180072,0.053103672189407,0.0875159849344542,0.269034323992161,0.0451784727823675,0.0426916417863175,0.0575999431617897,53.9504345209741,58.6199180401491,55.3378568733152,1.48469087005347,9.08498365749042,4.54632450684676,4.40561943503882,4.41240606005633,12.7256226339186,9.5673410108268,0.599651984769363,0.628075187628344,1.99209921135549,2.10814099046536,12.3264010522669,0.464533469118988,0.321669224957436,4.33003312
"2003-11-20",4.6,151221.499472884,0.0479583152331271,0.0905722547656473,0.262364099363691,0.0301189818549116,0.0388105834421068,0.0557999449379837,53.9504345209741,58.6199180401491,55.3378568733152,1.38630878577946,9.06119449681373,4.54907540264273,4.40650777576322,4.41477980045587,12.7256226339186,9.56734101082681,0.709891364776838,0.614045518885089,1.32806614090367,2.3189550895119,12.7240268926626,0.45325864148452,0.327728824836105,4.3486311328
"2003-11-21",4.64,624269.060356388,0.040865633483405,0.0965574095206231,0.255670959494679,0.0367459879032744,0.039827803129188,0.0556186966586717,74.8368714295154,63.3425305584841,56.5925536358752,1.55271206062044,9.11517212516242,4.56068062169421,4.41264848944299,4.4189725572188,17.146875690265,10.5519249552454,0.804943282097147,0.602334005390289,2.44924698274284,3.51513236986451,13.6644697854764,0.432240625452653,0.33396611367328,4.366113264832
"2003-11-24",4.69,949590.795460091,0.040865633483405,0.10481502982011,0.248826225561925,0.0378306586021829,0.0398434573901709,0.0551306123880883,83.7055613581765,66.6881209667885,57.5767492688423,1.81890449088777,9.22020146562643,4.56915692150338,4.42419510539565,4.43075544202495,20.5286789043103,11.3366373172467,0.888341323885521,0.593148237015759,0,4.51768023636434,14.5109942615629,0.405287489506797,0.340515874073445,4.38254646894208
"2003-11-25",5.04,7366336.81832539,0.0602494813255685,0.116023396655281,0.242016405650937,0.0418871057347889,0.04076677944561,0.0549702807509605,90.1890357496329,70.402361680141,58.7826068406408,2.18875399660334,9.38809938842582,4.64868482416068,4.50233274022872,4.46615859841869,24.5696423482354,12.3137171036457,0.961816968657889,0.585597015091006,3.3423173443021,5.64184866030099,15.4629008327404,0.414634912189893,0.34243389531599,4.39799368080556
"2003-11-27",5.49,1269713.83635357,0.194756257922563,0.162200640008132,0.245683472508011,0.144591403823192,0.0688788904050999,0.064189959477493,98.1052220899758,84.0748095362454,65.8057494216633,4.18289161154515,10.1437731876762,4.72084267986211,4.6220077771409,4.4799265821057,45.0909749986662,18.6874017096519,0.961816968657889,0.585720559443026,3.38885982875701,11.0338595109501,18.3829372943248,0.494071066133305,0.378753241394465,4.42135418634111
"2003-11-28",5.27,5129990.77725796,0.377186956296211,0.26469479279603,0.271088247044411,0.246394269215462,0.103526264004636,0.0762465232438213,99.2587257303348,90.3677543332985,72.1123536876726,7.52747406551519,11.5903563355618,4.97974949877112,4.80810167232553,4.56526889451582,59.8405850642721,25.7393776624796,0.968028864270171,0.585810033379982,3.81502379496501,11.0116984415563,21.3780239498604,0.490944741282454,0.432979135255105,4.483218767707
"2003-12-01",5.27,4821811.28814918,0.366374125723965,0.299381107652182,0.282879368860985,0.237596179476975,0.11411478545876,0.0807388193924519,68.6228239399612,74.5297095137766,65.9719068080505,8.12821806913646,12.4658637216771,5.06351680459508,4.88804824905939,4.61923368656594,40.4708969244617,20.54582907384,0.966723363441755,0.586213414460211,2.81991066302027,8.41258208689295,16.5967252194583,0.444883538389272,0.422702823134739,4.60403251558216
"2003-12-02",5.31,987023.634590187,0.303347984994132,0.324768782220154,0.292631561740663,0.15839745298465,0.103740714053419,0.0782157312864378,68.6228239399612,74.5297095137766,65.9719068080505,8.21149253984161,13.2204804800751,5.09447339621778,4.90502979838716,4.63224227203692,40.4708969244617,20.54582907384,0.963775862687742,0.586389565152493,3.97733668142412,9.06105195609095,17.1321034523441,0.412435801430125,0.414522108968034,4.7103486137123
"2003-12-03",5.22,1230869.28284742,0.160249804992081,0.347667739577398,0.301286624848067,0.1189316353231,0.0979461036849259,0.0770214896837366,72.1404947962529,75.4753238327459,66.5241567926275,8.18368214116598,13.9357912659378,5.33591053013314,4.92425525356462,4.64583594857862,41.8826453583492,21.1571792986912,0.961164003981271,0.586389565152493,5.21307891139018,9.59711478696286,18.3065791870516,0.390056671717569,0.407486927560523,4.80390678006682
"2003-12-04",5.18,601860.895657139,0.104498803820905,0.355794884729952,0.303175969039047,0.109287756882067,0.0972237306226599,0.0774270681311199,52.3375918395841,69.1237327874477,64.1076996608345,7.45929435846038,14.390890503601,5.35986686574811,4.93704001411664,4.65358804169701,34.3550906750789,19.0626791058317,0.948104710448917,0.585906622008734,1.64702803987678,8.94843259385512,17.5649166735448,0.361652624233522,0.402998255041624,4.88623796645881
"2003-12-05",4.86,345421.858838929,0.0504975246918103,0.360242643095958,0.302824474853676,0.0861918379213777,0.0920215732933272,0.0762574722520224,44.2412967066543,66.3922099572874,63.0568567439436,6.59124464844494,14.701333531787,5.26850428693271,4.94390158548934,4.66504468501877,31.1089760707947,18.1403290701024,0.928515770150385,0.585182207293095,3.59662825942725,8.25893290888899,17.0475097273569,0.351374526555713,0.386197202363313,4.95868941048375
"2003-12-08",4.73,247979.954644243,0.179080987265538,0.353194267332003,0.296866982199651,0.164127891947585,0.112746884812116,0.0838744262441466,15.4888915382699,49.2617167518162,55.538849221556,4.30462890475278,14.4050805223157,5.23671173699674,4.94702237608267,4.69027144587898,8.98954942878992,11.1413509378888,0.898669832443936,0.581750363471345,2.49805194677657,3.54776986225891,10.3726491966401,0.35786473166052,0.365562745205461,5.49
"2003-12-09",4.78,651629.429454172,0.250699022734433,0.345204563231992,0.292706266631491,0.152751927965057,0.114315349829196,0.0853158504240171,11.0949352135731,44.1689280220559,52.8942459756033,2.1466163232378,13.8956562528357,5.11875438660357,4.95009543681459,4.69764560076054,1.67263160646102,8.48820453093779,0.856122694648391,0.572629361602186,3.53514359650851,2.3618875365681,6.91547932849194,0.365380215678532,0.359860356638098,5.49
"2003-12-10",4.69,908370.976495822,0.229738982325595,0.336010912521206,0.289822853181592,0.118501285310038,0.108468499844724,0.0842122300982665,23.5990281092496,46.508571331063,53.7682608375448,1.01735137557808,13.5047692917906,4.9216360057906,4.9515431485235,4.7009254206591,4.26810119407131,9.33407748962666,0.801173572241101,0.565491865062704,4.47252532842448,2.9501652595739,7.00610824949694,0.374246480123192,0.362249783636599,5.4596
"2003-12-11",4.64,885985.219961272,0.196137706726677,0.326030965517373,0.287619696136643,0.109000856873358,0.106789545313385,0.0843930979076957,17.1039338174677,42.9452573998145,51.9763698256638,-0.149701756909804,12.981213239826,4.79503164685283,4.94624318616725,4.70284747771262,0.686531698721332,7.51636989026967,0.722658700425638,0.554856190340043,4.86234709710378,2.34105313648774,4.85821720217493,0.37783322069337,0.36409157198246,5.430416
"2003-12-15",4.64,196911.747294654,0.084557672626439,0.317938298895811,0.287102961668943,0.0893339045822392,0.101626859375805,0.0833183135980802,13.9129217940087,41.0244490952711,51.0016372087224,-1.10897224517852,12.4085358336282,4.73847302534688,4.94863926243173,4.70448769756677,3.36514853458585,6.51668648978355,0.6015027232384,0.553431438839409,6.04473746586198,1.77118530578988,2.40043264635409,0.36974443754854,0.364525592408522,5.38599104
"2003-12-16",4.64,104623.720980795,0.0602494813255686,0.312329953734828,0.287175003868551,0.0595559363881595,0.0923880539780042,0.0807146162981402,13.9129217940087,41.0244490952711,51.0016372087224,-1.66211598733721,11.8782550408735,4.72375471505761,4.95326048888496,4.71637273859898,3.36514853458584,6.51668648978355,0.46345279408754,0.584366847952279,3.69400622913788,1.40710832626641,0.495573191505362,0.375590071030664,0.364465035213147,5.3263117568
"2003-12-17",4.64,337310.103217801,0.0609918027279079,0.306487784266783,0.286227738845107,0.0397039575921063,0.0839891399800039,0.0781922845388233,13.9129217940087,41.0244490952711,51.0016372087224,-1.95078812038817,11.3866339056831,4.71047142574285,4.96119782205758,4.71775090142499,3.36514853458585,6.51668648978356,0.306494407903646,0.57601920320087,2.26677654969826,1.54781915889305,3.06935654093642,0.368104357638881,0.365262502856146,5.271406816256
"2003-12-18",4.69,957612.918422422,0.0223606797749982,0.306487784266783,0.284867267265015,0.0264693050614042,0.0763537636181853,0.0757487756469851,13.9129217940087,41.0244490952711,51.0016372087224,-2.06937640331284,10.9302786282023,4.65784502134805,4.95461195775269,4.71923057117711,3.36514853458585,6.51668648978355,0.196470774297209,0.565335302827855,5.28914528262925,0,3.56441404753908,0.368104357638881,0.366412463222801,5.22089427095552
"2003-12-19",4.82,75011.3313307373,0.0223606797749982,0.300967487565399,0.283341465501802,0.0343128700409364,0.0739579669256231,0.0749441264080169,55.7276879460326,44.6490847778633,52.023197476762,-1.82443254921371,10.5913335160297,4.64224387333763,4.9782513636015,4.7205325834101,0.0840116692184268,7.43424480765237,0.0471529858313301,0.555063111084548,0,1.89296712470198,4.53671309942217,0.374074310299282,0.367708723438271,5.17442272927908
"2003-12-22",4.82,1462379.23643771,0.077974354758472,0.292584542116829,0.281223553686347,0.0662085800272909,0.0790526972051119,0.0766646224577663,84.7037942887624,52.9239090789332,54.5655143108145,-0.95687400634934,10.493718543688,4.73090382289772,5.00748957332545,4.72511967318769,7.89748522123331,9.77391110423051,-0.0831451735425269,0.545446817252151,2.7186808707543,3.41544323654704,7.30454259144755,0.383352805357802,0.369519633512632,5.13166891093675
"2003-12-23",4.78,132533.09011371,0.091760557975636,0.283342296776985,0.277921386328952,0.0441390533515273,0.0718660883682835,0.0742688530059611,84.7037942887624,52.9239090789332,54.5655143108145,-0.402800923175384,10.389965234387,4.73809437612898,5.00900332787677,4.72755258436269,7.89748522123331,9.77391110423052,-0.2252864878608,0.535184670362826,4.07802130613144,3.75698756020174,8.0787567831678,0.375942628159022,0.372370524885805,5.09233539806181
"2003-12-24",5,55751.5137717324,0.0812403840463598,0.276823822261431,0.273091196934866,0.0427593689010182,0.0689691712438941,0.0731979513495249,58.2912453462247,50.133523534234,53.6337000778884,-0.258244593924517,10.2130758114391,4.75129628547092,5.01744941649953,4.73046783085382,5.05542443275057,8.89944377050196,-0.387175311516477,0.522705715115485,3.27413625594149,2.60986172160124,8.06033487443812,0.368483100160608,0.376602223288309,5.05614856621687
"2003-12-29",5.22,81072.7398818842,0.112782977438973,0.271193130970742,0.271124981807964,0.101839579267345,0.0826992465853583,0.0777855153698522,88.3251676183709,62.1932407686095,57.7317421162917,0.949364645931494,10.4117038210522,4.82144544766772,5.03026827650269,4.73208058156772,17.5911100745507,12.7823797925173,-0.494294260199607,0.517293332173412,3.53497139903673,4.35312309197914,10.4132497695572,0.375232945523012,0.361029953241432,5.02285668091952
"2003-12-30",4.82,313658.285377743,0.184173830931541,0.273924737664859,0.277693023424386,0.14122638617823,0.0951811332594166,0.0822297180145443,94.3874510047936,70.1374116219546,61.2656746162073,2.74142009220217,10.9423603150544,4.88738373557993,5.15365036404138,4.7362094582997,27.6247256467551,16.402966340348,-0.507020753726501,0.516375160067167,3.75283977975001,5.56833042274756,10.8233376142988,0.371941079117085,0.355252596041476,4.64
"2003-12-31",4.82,1577120.24378022,0.184173830931541,0.274096785130814,0.277287811607272,0.227484257452153,0.122891939326742,0.0921600393265898,39.0649701955323,49.383802022497,52.9559892222077,1.74465770625472,10.7234844673459,4.8838044803137,5.13555490788784,4.74307264492826,3.55455318156073,8.11147477704007,-0.451999971909522,0.519830059674337,0,1.79019064395321,3.90624833312255,0.371734844532569,0.355605052223977,4.64
"2004-01-02",5.04,11415649.0366327,0.184173830931541,0.242737365420795,0.276762147387099,0.151656171634769,0.111719944842493,0.0892800380976339,39.0649701955323,49.383802022497,52.9559892222077,1.08748011848736,10.5113665135524,4.83025245592585,4.93765611034823,4.75726348762792,3.55455318156074,8.11147477704007,-0.329853104094297,0.52193267013514,0,5.99713865724326,4.03225634386844,0.333483386979874,0.356063047037938,4.6632
"2004-01-05",5.13,154190.581295535,0.167928556237466,0.229923382683802,0.280257452409987,0.174437447756513,0.121563586220448,0.0933650369070828,64.6819974439764,57.7113283075004,56.4201079631364,1.75248730244368,10.6746172656127,4.83284760792925,4.86782723903245,4.76100796058477,13.4523993685491,11.6839455418076,-0.158983891369227,0.54220511308964,1.4905056416723,1.89201394225824,5.24821727953313,0.351296993075877,0.353033893797342,4.685472
"2004-01-06",5.22,225751.055262588,0.18132843130629,0.220056269860147,0.285990969461302,0.146291631837675,0.118694169291316,0.0932598795037364,71.9246542068484,60.6263680689687,57.7343756525855,2.54137750482764,10.9528601582955,4.83675886904528,4.85244735737195,4.76634607348387,17.1065650548624,13.088546956528,0.0346754989406132,0.572419144776232,0.888635927885798,1.17950191518162,5.25413503220716,0.365704129110552,0.348145908553607,4.70685312
"2004-01-07",5.18,740679.475968989,0.18132843130629,0.211981580511587,0.293872131194994,0.12752775455845,0.116085608446651,0.0931580082692447,78.5291802310913,63.4014570910121,59.0104019511892,3.37375436075653,11.3320823646202,4.84835438787297,4.8388968952202,4.77165444213908,20.6254399974591,14.4707660413712,0.293396356283832,0.612150918640067,0,0.775289902032607,5.68925860317018,0.330603152911913,0.341584569952294,4.7273789952
"2004-01-08",5.13,2709651.29584498,0.159122594247328,0.208885933785244,0.299535311724328,0.0983518363723,0.109168734951501,0.0914968205108308,67.8831590175062,61.2895818076661,58.2042209054746,3.57028464328661,11.583935618609,4.91023075560703,4.86836764270546,4.7857998416321,18.2822365102352,13.6544605815296,0.522921885260601,0.671076464840263,3.66032819801411,0.366405271781983,3.49738928864878,0.335435127451111,0.336977534628633,4.747083835392
"2004-01-09",5.18,324066.877880544,0.0674536878161601,0.205472741790846,0.303806454005072,0.0822345575815333,0.103789759046819,0.0902000448698673,54.1251232610256,58.6054151733549,57.1959720149556,3.3336574012039,11.7059959918019,5.17531805236416,4.86739734360115,4.78690994982058,15.3415007386594,12.6342555105143,0.72646219354101,0.726666030467163,3.76970472167547,0.481743097384444,2.99334662626312,0.340846468693328,0.333560189485338,4.76600048197632
"2004-01-12",5.27,191309.706119842,0.0383405790253616,0.216205369740813,0.309602837601162,0.0714897050543555,0.0988997809516539,0.088943793467684,64.8201076423652,60.5079189195407,57.9479221074703,3.32786910389469,11.8777899019315,5.18050967519467,4.87002010905036,4.7880097827308,17.4952963345008,13.4239293012027,0.835379853860349,0.76636941927354,1.95832392780966,3.23559867292758,4.49722217149791,0.324122873756072,0.32899855340354,4.78416046269727
"2004-01-13",5.31,1573792.63132238,0.0522494019104524,0.228464856107434,0.317604077792485,0.0776598033695703,0.0980907099560489,0.0889767999218188,78.4101081952456,63.8019824161422,59.2771615179308,3.65088797277919,12.1588764577978,5.20799262971818,4.89952974697103,4.79860394186386,21.2804068483286,14.8319358759101,0.870732919776069,0.804067331166889,1.80273441247028,5.50510848827534,6.06899776654679,0.333167990784105,0.322840109780402,4.80159404418938
"2004-01-14",5.31,4510931.61519414,0.073688533707762,0.242036006766408,0.325903054326363,0.0651065355797135,0.0928097363236809,0.087446274924262,82.8315571557872,65.2202512321565,59.8592737708161,3.91877133320311,12.4539137135979,5.2564638084063,4.96947126999223,4.82929949208533,22.9304282677921,15.4529076070694,0.903823684036158,0.822485135358635,1.38234970112652,5.71060775511294,8.11927095367913,0.334433800319313,0.316614295079795,4.82969840153801
"2004-01-15",5.44,8083375.68053667,0.0812403840463595,0.24811959481938,0.332185889883643,0.0434043570531423,0.0843724875669826,0.0847135788328788,82.8315571557872,65.2202512321565,59.8592737708161,3.95460568711823,12.695222482439,5.30004636232047,5.0546484683022,4.87636400352533,22.9304282677921,15.4529076070694,0.919530974707315,0.828651548573833,2.99509101910745,7.34836696035288,10.0338105379406,0.326280021121109,0.312005522978201,4.86812252941497
"2004-01-16",5.85,598790.977093342,0.0936482781475455,0.256722010112476,0.341339039650842,0.0722695713687618,0.0885204432427115,0.0861287794943514,93.1258738715514,69.8636237625229,61.7526211660007,4.46118276986971,13.0997354958671,5.30933286494236,5.06341736307061,4.88897209605005,28.3143752521709,17.4720964958617,0.921635780873317,0.832017884380427,4.28949548376589,9.03746039552135,11.6105209648952,0.373332082179318,0.305444907695361,4.90347272706178
"2004-01-19",6.43,470694.703590083,0.240166608836449,0.302471564976028,0.365594088270574,0.184846380912508,0.117745857493374,0.0962497551351529,98.2082774305693,79.4033643224062,66.8440059765127,6.51429859990946,14.0992249506503,5.32765806398956,5.07493512986323,4.89826369525817,41.7823502511405,23.3394162577312,0.92268641669147,0.836512198346545,3.6246314193034,10.2763700206446,14.6493879181312,0.455371373992602,0.351740246231527,4.9571254543556
"2004-01-20",6.38,4341962.84927945,0.480124983728195,0.410437629389713,0.418300820028919,0.316564253941672,0.159768961357613,0.111366950287179,99.3025250989129,86.2007072944616,72.2401525902616,10.0972490577061,15.8872263771663,5.59851976048351,5.22570899405535,4.97840273159663,54.4841742121836,30.4473834441231,0.923036367775387,0.842768902314283,3.66434297478747,11.203678015991,17.6892695267313,0.48373659572588,0.395116835535914,5.06427039983293
"2004-01-21",6.11,4551736.88311148,0.517658188383029,0.473608236736611,0.460198814979739,0.227709502627781,0.149789964870557,0.109449233090705,92.0343080685185,83.5849019090234,71.2088503578491,11.5982062387186,17.3552349752493,5.86774475651466,5.35910878290918,5.04925306860082,51.4923678321252,29.3964228473607,0.921731722732595,0.848446404413159,4.69896946614936,11.6162654921753,17.5423796565922,0.42741019113822,0.37207685009988,5.25547254385632
"2004-01-22",6.11,713834.494659288,0.408864280660465,0.493534386315878,0.485114890240684,0.241806335085187,0.160718149882325,0.11446644455662,57.7792596089794,70.8195147265777,65.9599350340473,10.9170236125651,18.1944135007576,6.30619954919314,5.37236261368694,5.0636686748656,36.5032666352449,23.9183318822693,0.917817787604218,0.856523129894543,3.30843275763707,8.835343121108,13.9778954976501,0.396429343742789,0.35935046033129,5.41990638771643
"2004-01-23",6.38,664659.777226785,0.23511699215497,0.511023249867129,0.506875209729779,0.161204223390125,0.146107408983931,0.110889368164226,57.7792596089794,70.8195147265777,65.9599350340473,10.1463713091826,18.9031295000489,6.34234127385572,5.40224990932247,5.08635011735285,36.5032666352449,23.9183318822693,0.919574121545213,0.86087521601625,4.15621865178157,8.8291210484875,14.8796952071759,0.384991571893593,0.348759665785811,5.56131949343613
"2004-01-26",6.92,1902934.95850731,0.158335087709578,0.541169808752079,0.5372589779812,0.197469482260083,0.157370371803574,0.115861575409094,77.0220640752772,75.3708687501108,68.4388677357313,10.482591942363,19.9134732447741,6.36726130035917,5.44511922254379,5.11419511302908,42.7485211948758,27.1047581261021,0.918974073114894,0.864730161926487,2.68395902968919,9.91292059694156,16.5714991637279,0.366164966988293,0.334708612276557,5.68293476435507
"2004-01-27",7.45,3559469.73798167,0.330681115275729,0.609118801454785,0.589882871725694,0.311646321506722,0.192154883457794,0.12911590117756,90.2936099945538,81.6630140311436,72.5637981440093,12.5289560568461,21.5957663409836,6.51604579531072,5.55366739389378,5.18421604461511,52.5493017303178,32.8225241701405,0.918974073114894,0.868356997776035,1.57229515057642,11.1368494075772,19.052649422452,0.4065265814469,0.361709261323693,5.78752389734536
"2004-01-28",8.12,673040.430824305,0.581661413538839,0.72498899827449,0.664412009202385,0.384430881004482,0.222868075870722,0.141643529265761,94.7542182660544,85.6272844655798,75.7719368821174,15.3505012716191,23.8341238537679,6.68211495534882,5.5804679653659,5.20182393459392,59.6651379010026,37.6963672201114,0.925482388080297,0.871516342873604,2.78333519202253,10.993050442187,21.1093299884527,0.423246230430029,0.377150278044908,5.9687200737701
"2004-01-29",8.03,1042999.23000891,0.812360757299366,0.894815490425128,0.767588839632332,0.479620587336321,0.263516432609747,0.158154668976206,97.196894730565,88.9493886259415,78.9793987598757,18.9096993507122,26.7427798214592,6.92539980172051,5.63567442330265,5.23601216733704,66.3611046825047,43.0077931052883,0.968772177199646,0.874222614029919,4.19081259868968,11.0050062961149,23.1419029466063,0.428658429385144,0.388588237452133,6.23535046049149
"2004-01-30",7.45,6850870.60166621,0.739357829470954,0.989870361882471,0.846835529926883,0.349747058224214,0.247742211463407,0.1560248355707,88.8597071164017,86.0117877995727,77.5557179836733,19.8647200443678,29.0929729179449,7.50343490174187,5.95555698684046,5.5084049173901,62.5549201598668,41.3628547422165,0.96780615745495,0.874174561338553,5.48968162805572,12.9570168161437,24.0346351674299,0.395498402499594,0.362980706924058,6.61228036839319
"2004-02-02",7.14,664536.53232094,0.490540518204154,1.00686784492448,0.889918991578414,0.426498038816142,0.277947464966733,0.169274059459115,48.579232618737,69.6951540299099,69.2514486056852,17.6090365260381,30.2485983219843,7.66779482844704,6.26883325012921,5.52293197043824,40.7627461746613,31.4609014232249,0.962265983934369,0.874198587684236,2.50880403335515,9.46221977708909,18.3134971176652,0.367244863899887,0.351003316636578,6.91382429471455
"2004-02-03",7.14,402327.393092673,0.419726101165986,1.00388388628509,0.916510725459463,0.387665359210762,0.280861331787939,0.173671745101018,35.6302963312923,62.7018945928731,65.3885668918096,14.5696540197083,30.7568101780363,7.92204686891242,6.28088681923772,5.53147287859325,30.9133970853839,26.6430918238131,0.949253597403817,0.873718060770571,0.567499764353184,7.47699936702421,16.2951089041796,0.358478889959417,0.342626446394264,7.14
"2004-02-04",7.14,3877295.94199347,0.473845966533429,0.995698606148324,0.940498555023902,0.258443572807175,0.255328483443581,0.168244503066611,35.6302963312923,62.7018945928731,65.3885668918096,12.2806361920573,31.1415401851936,7.71060316712266,6.35500295775612,5.59656598382168,30.9133970853839,26.6430918238131,0.932337494914098,0.873031795531714,1.19948813829196,7.87221219070977,16.7018829666457,0.361167993127034,0.335113449062947,8.12
"2004-02-05",7.32,3294851.72104823,0.387362878964931,0.983084795063841,0.962433897291874,0.172295715204783,0.232116803130528,0.162986862345779,35.6302963312923,62.7018945928731,65.3885668918096,10.5139375253697,31.4171199817217,7.55771573038713,6.42219730406802,5.64790315137769,30.9133970853839,26.6430918238131,0.915666582785106,0.87217427660719,5.68789536544896,8.27169758546221,16.9952348314025,0.365355588996786,0.329548755940661,8.12
"2004-02-06",7.54,1635314.24750417,0.141844985811977,0.96588252268019,0.987083738188203,0.174863810136522,0.227378911936844,0.163518522897474,57.7170975802594,65.3861040858991,66.5791923193377,9.75359125565822,31.8479469389345,7.19067311914582,6.51901740321127,5.67879332104534,34.0167571262498,28.2450900887074,0.889325932235514,0.871117066541604,4.06030269754318,9.4116027813274,18.1630799213016,0.371153924733377,0.318921133135744,8.0808
"2004-02-09",7.9,683762.737632896,0.176861527755473,0.943159078638937,1.01712618357955,0.189909206757681,0.226708101760767,0.165283569056928,74.0446165583366,68.4397131669391,67.9693368697946,9.74706354684509,32.4665991755191,7.19739714687253,6.5418505470091,5.69392016931448,37.6131792036943,30.1398303964124,0.872398791504824,0.870492351502848,0.473910673087257,10.6304096822404,18.8766494927599,0.37343456025499,0.31037647902288,8.043168
