"alpha","lambda","deviance","nvars","rmse"
0.840841841683367,0.258903263936203,0.0790972796135491,4,0.593182951800139
0.842843843687375,0.224645984826671,0.114435522850973,4,0.570420456944863
0.844845845691383,0.224113648999835,0.114467055045163,4,0.570400146048161
0.846847847695391,0.245382977545617,0.0920196321804915,4,0.584859250425205
0.848849849699399,0.308907921291782,0.0223077266620996,2,0.629762922632471
0.850851851703407,0.294173774265653,0.0361869172846309,2,0.620822891204814
0.852853853707415,0.243654930434168,0.0921044606642267,4,0.58480460968057
0.854855855711423,0.243084310655692,0.0921325079935463,4,0.584786543497001
0.856857857715431,0.231493614596646,0.103913085575574,4,0.577198295977127
0.858859859719439,0.220456787190053,0.114684160911059,4,0.570260301202952
0.860861861723447,0.334295471546239,7.52574729511152e-17,1,0.644132044208984
0.862863863727455,0.333519844900948,0,0,0.644132044208984
0.864865865731463,0.229350157680605,0.104030637609445,4,0.577122576945249
0.866867867735471,0.331979339311296,0,0,0.644132044208984
0.868869869739479,0.228293245727993,0.10408870399309,4,0.577085174526852
0.870871871743487,0.227768434271476,0.104117562221025,4,0.5770665860175
0.872873873747495,0.216917347413951,0.114895121470785,4,0.570124414746368
0.874875875751503,0.216420969611953,0.114924771952717,4,0.570105315920829
0.876877877755511,0.226208378281598,0.104203445263094,4,0.577011265998049
0.878879879759519,0.327442041430914,3.79349276673074e-17,1,0.644132044208984
0.880881881763527,0.214945373767008,0.115013009105223,4,0.570048479543411
0.882883883767535,0.325957045192578,7.60038619019825e-17,1,0.644132044208984
0.884885885771543,0.270003014335547,0.050416608596361,3,0.611657091051726
0.886887887775551,0.223655239193302,0.104344318371524,4,0.576920525114742
0.888889889779559,0.233777038961627,0.0925925105981059,4,0.584490241078984
0.890891891783567,0.323027097513339,0,0,0.644132044208984
0.892893893787575,0.322302822321102,0,0,0.644132044208984
0.894895895791583,0.221653852264711,0.104455025078566,4,0.576849215377227
0.896897897795591,0.320863972039993,7.64670804019998e-17,1,0.644132044208984
0.898899899799599,0.242181245447335,0.079812678686828,4,0.592722140332643
0.900901901803607,0.230660015235369,0.092747630791786,4,0.584390323191531
0.902903903807615,0.219687966617041,0.10456400515442,4,0.576779017818189
0.904905905811623,0.318024471000548,3.83638974163752e-17,1,0.644132044208984
0.906907907815631,0.229132467149947,0.0928238446705859,4,0.584341231389983
0.908909909819639,0.316623483682909,7.68570853414602e-17,1,0.644132044208984
0.910911911823647,0.315927608658529,0,0,0.644132044208984
0.912913913827655,0.315234785714245,0,0,0.644132044208984
0.914915915831663,0.171813195911212,0.158048921715015,5,0.542327669179666
0.916917917835671,0.313858216098891,0,0,0.644132044208984
0.918919919839679,0.215858986616255,0.104776940783798,4,0.576641859155953
0.920921921843687,0.312493616641108,0,0,0.644132044208984
0.922923923847695,0.225156203047874,0.0930228317071164,4,0.584213057463371
0.924925925851703,0.224668852485934,0.0930472800330147,4,0.584197309513233
0.926927927855711,0.204267753328197,0.115655707516747,4,0.569634496901786
0.928929929859719,0.309799709052837,0,0,0.644132044208984
0.930931931863727,0.309133473835056,0,0,0.644132044208984
0.932933933867735,0.244457277312872,0.066082903995174,3,0.601565928171307
0.934935935871743,0.232846646399327,0.0802094461042241,4,0.592466569725
0.936937937875751,0.24341258920859,0.0661297557389849,3,0.601535749461791
0.938939939879759,0.306496943817159,0,0,0.644132044208984
0.940941941883767,0.266008230067217,0.037075569590025,2,0.620250481778749
0.942943943887775,0.305195471975229,0,0,0.644132044208984
0.944945945891783,0.304548872083283,3.89948605395496e-17,1,0.644132044208984
0.946947947895792,0.303905006226047,0,0,0.644132044208984
0.9489499498998,0.303263857099524,0,0,0.644132044208984
0.950951951903808,0.302625407545431,3.90866188626039e-17,1,0.644132044208984
0.952953953907816,0.228444088377234,0.0804010248090123,4,0.592343167742258
0.954955955911824,0.301356539240838,3.91473866238626e-17,1,0.644132044208984
0.956957957915832,0.197857684085323,0.116045068806811,4,0.569383696818081
0.95895995991984,0.156471485084495,0.172569795617819,6,0.532974308988952
0.960961961923848,0.20641516577927,0.105298592928506,4,0.576305846293616
0.962963963927856,0.23683387741307,0.0664279845212959,3,0.601343650746599
0.964965965931864,0.215346503122438,0.0935086356504015,4,0.583900135576298
0.966967967935872,0.205133085330122,0.105370569704695,4,0.576259483745634
0.96896996993988,0.296998081394482,0,0,0.644132044208984
0.970971971943888,0.195002009111741,0.116219375373331,4,0.56927142037307
0.972973973947896,0.203866833018399,0.105441746974388,4,0.576213636185405
0.974975975951904,0.213135555666085,0.0936203590669371,4,0.583828170943619
0.976977977955912,0.294563673383025,3.94759462312602e-17,1,0.644132044208984
0.97897997995992,0.280600299790632,0.0113407497305434,1,0.636827103902187
0.980981981963928,0.293361373900948,0,0,0.644132044208984
0.982983983967936,0.201790798134259,0.105558633307671,4,0.576138345952607
0.984985985971944,0.292168849201485,3.95930987107902e-17,1,0.644132044208984
0.986987987975952,0.291576215219374,3.96221971977262e-17,1,0.644132044208984
0.98898998997996,0.265135588040478,0.0231864763691254,2,0.629196891787336
0.990991991983968,0.230135552285859,0.0667342984346644,3,0.601146344139412
0.992993993987976,0.289812651177524,3.97090422360609e-17,1,0.644132044208984
0.994995995991984,0.199354694367717,0.105696091586935,4,0.576049804670192
0.996997997995992,0.288648746115306,3.97665664738298e-17,1,0.644132044208984
0.999,0.274977052918699,0.0114183350443917,1,0.636777128715377
